age,bin,attri_mort,attri_mort_lower,attri_mort_upper
60,107,0.006404119,0.005454496,0.007272694
65,107,0.010059376,0.008553475,0.011440562
70,107,0.014640273,0.012427464,0.016676659
75,107,0.021629361,0.018322009,0.024685345
80,107,0.034049992,0.02874432,0.038986543
85,107,0.0832076,0.070242188,0.095270994
25,107.5,0.000529388,0.000452946,0.00059858
30,107.5,0.000664588,0.000568473,0.000751627
35,107.5,0.000843396,0.000721329,0.000953988
40,107.5,0.00117875,0.001008052,0.001333536
45,107.5,0.001824062,0.001559002,0.002064821
50,107.5,0.0027746,0.002369439,0.003143388
55,107.5,0.003614025,0.003082678,0.004098748
60,107.5,0.006146119,0.005235196,0.006979129
65,107.5,0.00978009,0.008316687,0.011122033
70,107.5,0.014135247,0.011999731,0.016100137
75,107.5,0.021087532,0.01786441,0.024065163
80,107.5,0.033536057,0.028312484,0.038395445
85,107.5,0.082562889,0.069702908,0.094526275
25,108,0.000582715,0.00049862,0.000658814
30,108,0.000740168,0.000633182,0.000837027
35,108,0.000949828,0.000812435,0.001074277
40,108,0.001306413,0.001117335,0.001477828
45,108,0.001975156,0.001688298,0.002235656
50,108,0.002966334,0.002533407,0.003360307
55,108,0.003917327,0.00334169,0.00444234
60,108,0.006505412,0.005541727,0.007386493
65,108,0.010186433,0.008662966,0.011583173
70,108,0.014848558,0.012606328,0.016911247
75,108,0.021908147,0.018561064,0.024999738
80,108,0.034303456,0.028962468,0.039271237
85,108,0.083532617,0.070526735,0.095629698
25,108.5,0.000542336,0.000464112,0.000613108
30,108.5,0.00068703,0.000587779,0.000776867
35,108.5,0.000875992,0.000749348,0.000990679
40,108.5,0.001224587,0.001047446,0.001385144
45,108.5,0.001870701,0.001599157,0.002117242
50,108.5,0.002857268,0.002440474,0.003236482
55,108.5,0.00377435,0.00322,0.004279846
60,108.5,0.006286133,0.005355382,0.007136932
65,108.5,0.00991852,0.00843582,0.011277629
70,108.5,0.014444999,0.012264683,0.016450356
75,108.5,0.021376065,0.018111662,0.024390761
80,108.5,0.034088899,0.028783339,0.039022937
85,108.5,0.084097591,0.071008729,0.096269905
25,109,0.000568221,0.000486309,0.000642313
30,109,0.000737115,0.000630688,0.000833427
35,109,0.000949441,0.000812254,0.001073648
40,109,0.001318588,0.001127955,0.001491338
45,109,0.001979564,0.001692371,0.002240256
50,109,0.003018125,0.002578096,0.003418393
55,109,0.004063372,0.003466876,0.004607187
60,109,0.006590243,0.005614945,0.007481583
65,109,0.010250277,0.008718707,0.011653907
70,109,0.015061896,0.012789494,0.017151558
75,109,0.022026051,0.018663822,0.02513053
80,109,0.034880671,0.029453985,0.039926537
85,109,0.085565913,0.072253681,0.097943953
25,109.5,0.000589432,0.000504508,0.000666231
30,109.5,0.000761664,0.000651752,0.000861108
35,109.5,0.000984824,0.0008426,0.001113563
40,109.5,0.001357236,0.001161119,0.001534917
45,109.5,0.002027473,0.001733485,0.002294279
50,109.5,0.003054753,0.002609611,0.003459588
55,109.5,0.004096141,0.003495132,0.004643959
60,109.5,0.006661508,0.005676142,0.007561873
65,109.5,0.010351813,0.008805797,0.011768414
70,109.5,0.015167885,0.012880513,0.017270925
75,109.5,0.022205646,0.018817438,0.02533357
80,109.5,0.034835867,0.029418221,0.039872518
85,109.5,0.084936727,0.071727434,0.097217081
25,110,0.000589508,0.000504618,0.000666261
30,110,0.000762864,0.000652836,0.000862392
35,110,0.000984216,0.000842153,0.001112782
40,110,0.001354148,0.001158578,0.001531297
45,110,0.002029588,0.001735441,0.002296483
50,110,0.003054518,0.002609631,0.003459041
55,110,0.004080831,0.003482356,0.004626234
60,110,0.006671097,0.005684772,0.007572166
65,110,0.010377645,0.008828467,0.011796876
70,110,0.015196433,0.012905743,0.017302151
75,110,0.022278189,0.018880299,0.025414513
80,110,0.034885398,0.029462057,0.039926565
85,110,0.084923516,0.071721176,0.09719551
25,110.5,0.000594608,0.000509031,0.000671965
30,110.5,0.000773071,0.000661632,0.000873853
35,110.5,0.001002522,0.000857897,0.001133379
40,110.5,0.001383356,0.001183675,0.001564188
45,110.5,0.002055558,0.001757805,0.002325666
50,110.5,0.003105928,0.002653786,0.003516962
55,110.5,0.004197582,0.003582297,0.00475819
60,110.5,0.006754149,0.005756027,0.007665814
65,110.5,0.010451959,0.008892412,0.011880419
70,110.5,0.015367195,0.013051803,0.017495236
75,110.5,0.022397939,0.018983215,0.025549256
80,110.5,0.035192333,0.029723353,0.040275136
85,110.5,0.085883468,0.072536945,0.098287565
25,111,0.000622676,0.000533107,0.000703624
30,111,0.000816005,0.000698439,0.000922306
35,111,0.001067242,0.000913361,0.001206444
40,111,0.001471554,0.001259254,0.001663775
45,111,0.002150642,0.001839276,0.002433042
50,111,0.003264685,0.002789671,0.003696424
55,111,0.004507445,0.003847062,0.005109025
60,111,0.007041297,0.006001236,0.007991085
65,111,0.010743815,0.009141459,0.012211212
70,111,0.01596573,0.013561208,0.018175287
75,111,0.022966857,0.019466854,0.026196319
80,111,0.036075202,0.030471122,0.041282727
85,111,0.087966116,0.074301073,0.100664192
25,111.5,0.000666975,0.000571083,0.000753619
30,111.5,0.000866198,0.000741464,0.000978956
35,111.5,0.001139996,0.000975708,0.001288581
40,111.5,0.001545478,0.001322625,0.001747212
45,111.5,0.002250296,0.001924663,0.002545574
50,111.5,0.003317993,0.002835458,0.003756482
55,111.5,0.0045135,0.003852542,0.005115487
60,111.5,0.007162457,0.006104987,0.008127966
65,111.5,0.010948399,0.00931625,0.012442806
70,111.5,0.016094299,0.013671438,0.018320317
75,111.5,0.023296933,0.019748058,0.026570953
80,111.5,0.035663919,0.03012575,0.040809417
85,111.5,0.085428172,0.072162238,0.097753511
25,112,0.000703323,0.000602258,0.000794621
30,112,0.000916602,0.00078468,0.001035833
35,112,0.001216946,0.001041661,0.001375444
40,112,0.001649996,0.001412196,0.001865215
45,112,0.002363896,0.002022,0.002673858
50,112,0.003503834,0.002994525,0.00396656
55,112,0.00487603,0.004162328,0.005525929
60,112,0.00750144,0.006394439,0.008511976
65,112,0.011296848,0.009613515,0.012837836
70,112,0.016790023,0.014263523,0.019110853
75,112,0.023960487,0.02031202,0.02732582
80,112,0.036650142,0.030960906,0.041935172
85,112,0.087666365,0.074057833,0.100308044
25,112.5,0.00064404,0.000551545,0.000727578
30,112.5,0.000843521,0.000722184,0.000953162
35,112.5,0.001108988,0.00094934,0.001253315
40,112.5,0.001524109,0.00130457,0.001722757
45,112.5,0.002213603,0.001893614,0.002503642
50,112.5,0.003344723,0.002858795,0.003786114
55,112.5,0.004640076,0.003961251,0.005258087
60,112.5,0.007197582,0.006135942,0.008166516
65,112.5,0.010936137,0.009307325,0.012426928
70,112.5,0.01626327,0.013817134,0.018509859
75,112.5,0.023319365,0.01977003,0.026592664
80,112.5,0.036426934,0.030774548,0.041676902
85,112.5,0.088456447,0.074730618,0.101205072
25,113,0.000705582,0.0006043,0.000797037
30,113,0.000927768,0.00079438,0.001048274
35,113,0.001227963,0.001051277,0.001387661
40,113,0.001667857,0.001427732,0.001885088
45,113,0.002377212,0.002033742,0.002688474
50,113,0.00355177,0.003036007,0.004020168
55,113,0.0049723,0.004245215,0.005634126
60,113,0.007570652,0.006454488,0.008589163
65,113,0.011343903,0.00965509,0.012889333
70,113,0.017004354,0.014447818,0.019351935
75,113,0.024150336,0.020475969,0.027538395
80,113,0.037235482,0.031459681,0.042599277
85,113,0.089630045,0.075727035,0.102541309
25,113.5,0.00076048,0.00065138,0.000858973
30,113.5,0.000999855,0.000856182,0.001129622
35,113.5,0.001324584,0.001134101,0.001496713
40,113.5,0.001775093,0.00151967,0.002006113
45,113.5,0.002506957,0.002144936,0.002834958
50,113.5,0.003685323,0.003150451,0.004170975
55,113.5,0.005133994,0.004383647,0.005816847
60,113.5,0.007817069,0.006665148,0.008867994
65,113.5,0.011638943,0.009907042,0.013223495
70,113.5,0.017482767,0.014855506,0.019894838
75,113.5,0.024794758,0.021023984,0.028271087
80,113.5,0.037606745,0.031775621,0.043021012
85,113.5,0.089528059,0.075646264,0.102417465
25,114,0.000757285,0.000648696,0.000855297
30,114,0.000999534,0.000855977,0.001129171
35,114,0.00133185,0.001140415,0.001504807
40,114,0.001798002,0.001539406,0.002031846
45,114,0.002523231,0.002159032,0.002853143
50,114,0.00375043,0.003206359,0.004244342
55,114,0.005313141,0.004536961,0.006019379
60,114,0.007929835,0.006761806,0.008995267
65,114,0.011733364,0.009988144,0.013329824
70,114,0.01772391,0.015061483,0.020167861
75,114,0.02492197,0.021133291,0.028414262
80,114,0.038117709,0.032209411,0.043602862
85,114,0.091233011,0.077091776,0.104361467
25,114.5,0.000759244,0.000650433,0.000857435
30,114.5,0.000999622,0.00085613,0.001129171
35,114.5,0.001334493,0.001142781,0.001507661
40,114.5,0.001803364,0.001544136,0.00203773
45,114.5,0.002529972,0.00216499,0.002860524
50,114.5,0.003761821,0.003216375,0.004256879
55,114.5,0.005340623,0.004560814,0.006050019
60,114.5,0.007956062,0.006784731,0.009024301
65,114.5,0.011769386,0.010019608,0.013369712
70,114.5,0.01776617,0.015098563,0.020214432
75,114.5,0.024963428,0.021170018,0.028459487
80,114.5,0.038173163,0.032258465,0.043663403
85,114.5,0.09132386,0.077173779,0.104458491
25,115,0.000732681,0.000627727,0.000827374
30,115,0.000971167,0.000831825,0.001096947
35,115,0.001299091,0.001112552,0.001467555
40,115,0.001774466,0.001519511,0.002004926
45,115,0.00248557,0.002127157,0.002810113
50,115,0.003756067,0.003211697,0.00425006
55,115,0.005403781,0.004615091,0.00612113
60,115,0.007934188,0.006766569,0.008998862
65,115,0.01170742,0.009967558,0.013298418
70,115,0.017766957,0.015100264,0.02021399
75,115,0.024817759,0.021047869,0.028291611
80,115,0.038516786,0.032550809,0.04405384
85,115,0.093077165,0.078660162,0.106457663
25,115.5,0.00074118,0.000635065,0.0008369
30,115.5,0.000972762,0.000833265,0.001098654
35,115.5,0.001295426,0.001109512,0.001463291
40,115.5,0.0017507,0.001499291,0.001977908
45,115.5,0.002478485,0.002121276,0.002801871
50,115.5,0.003672894,0.003140843,0.00415561
55,115.5,0.005162203,0.004409137,0.005847015
60,115.5,0.007810592,0.0066617,0.008857989
65,115.5,0.01164761,0.00991742,0.013229471
70,115.5,0.017454038,0.014835449,0.019856507
75,115.5,0.024709124,0.020957269,0.02816578
80,115.5,0.037722286,0.031881536,0.043142292
85,115.5,0.090119063,0.076165422,0.103067543
25,116,0.000680209,0.000582871,0.000767994
30,116,0.000895288,0.000766963,0.001011074
35,116,0.001182581,0.001012943,0.001335718
40,116,0.001619755,0.001387262,0.001829826
45,116,0.002322381,0.001987829,0.002625196
50,116,0.003507068,0.002999276,0.003967689
55,116,0.004920317,0.004202863,0.005572628
60,116,0.00749638,0.006394187,0.008501018
65,116,0.011276589,0.009602226,0.012807144
70,116,0.016899293,0.014364961,0.019224075
75,116,0.024029339,0.0203821,0.027389069
80,116,0.03745285,0.031655854,0.042831498
85,116,0.090806889,0.076751688,0.103847778
25,116.5,0.000725347,0.000621606,0.000818885
30,116.5,0.000953906,0.000817255,0.001077179
35,116.5,0.00126762,0.001085884,0.001431643
40,116.5,0.001717621,0.001471214,0.001940215
45,116.5,0.002436556,0.002085743,0.002754023
50,116.5,0.003617091,0.003093638,0.004091818
55,116.5,0.005065724,0.004327439,0.005736837
60,116.5,0.007696164,0.006565149,0.008726873
65,116.5,0.011521033,0.009811172,0.013083739
70,116.5,0.017237576,0.014653659,0.019607399
75,116.5,0.024473915,0.020760758,0.027893767
80,116.5,0.0375637,0.031751732,0.042955353
85,116.5,0.090158641,0.076209017,0.103099448
25,117,0.000692784,0.000593743,0.000782069
30,117,0.000912998,0.000782263,0.001030914
35,117,0.001211456,0.001037845,0.00136812
40,117,0.001660238,0.001422162,0.00187527
45,117,0.002366796,0.002026167,0.002674995
50,117,0.003577928,0.003060351,0.00404725
55,117,0.005060211,0.004323019,0.005730224
60,117,0.0076284,0.006507771,0.008649485
65,117,0.011421907,0.009727378,0.012970364
70,117,0.017161252,0.014589683,0.019519411
75,117,0.024285923,0.02060252,0.027677902
80,117,0.037833452,0.031981525,0.043261506
85,117,0.091664967,0.077486593,0.104816357
25,117.5,0.000694736,0.000595468,0.000784208
30,117.5,0.000917181,0.000785914,0.001035552
35,117.5,0.001214589,0.001040618,0.001371545
40,117.5,0.001663599,0.001425164,0.001878913
45,117.5,0.002370053,0.002029126,0.00267846
50,117.5,0.003586299,0.003067765,0.004056397
55,117.5,0.005068685,0.004330608,0.005739373
60,117.5,0.007639313,0.006517599,0.008661199
65,117.5,0.011430742,0.009735654,0.012979428
70,117.5,0.017207751,0.014630306,0.019570888
75,117.5,0.024346076,0.020655023,0.027744537
80,117.5,0.037979838,0.032107389,0.043426099
85,117.5,0.092135342,0.077889349,0.105347447
25,118,0.000756529,0.000648485,0.000853891
30,118,0.000996493,0.000853946,0.00112501
35,118,0.001322584,0.001133239,0.001493378
40,118,0.001782729,0.001527344,0.002013303
45,118,0.002516298,0.002154508,0.002843515
50,118,0.003729537,0.003190548,0.004218087
55,118,0.005236428,0.004474275,0.005928865
60,118,0.007909806,0.006748891,0.008967209
65,118,0.011764671,0.010020818,0.013357633
70,118,0.017710595,0.015058928,0.020141371
75,118,0.025043611,0.021248289,0.028537511
80,118,0.038270896,0.032355548,0.043756143
85,118,0.091550902,0.077400331,0.104672591
25,118.5,0.000704783,0.000604179,0.000795423
30,118.5,0.000931136,0.000798004,0.001051141
35,118.5,0.001223782,0.001048667,0.001381709
40,118.5,0.001664722,0.001426357,0.001879887
45,118.5,0.002377131,0.002035513,0.002686045
50,118.5,0.003574539,0.003058187,0.004042482
55,118.5,0.004990314,0.004264309,0.005649791
60,118.5,0.00761421,0.006497163,0.008631476
65,118.5,0.011419211,0.009727271,0.012964485
70,118.5,0.017196432,0.014622777,0.019555307
75,118.5,0.024448357,0.020744648,0.027857391
80,118.5,0.038006092,0.032133682,0.043450743
85,118.5,0.092067075,0.07784157,0.105256367
25,119,0.00073889,0.00063347,0.000833849
30,119,0.000970342,0.000831673,0.001095313
35,119,0.001286745,0.001102711,0.001452682
40,119,0.001738964,0.001490091,0.001963571
45,119,0.002470581,0.002115704,0.002791423
50,119,0.003665214,0.003136013,0.004144712
55,119,0.005124937,0.004379687,0.00580177
60,119,0.007804437,0.006659987,0.008846471
65,119,0.011671619,0.009943017,0.013250106
70,119,0.017488839,0.014872483,0.019886452
75,119,0.024833075,0.021072527,0.028293874
80,119,0.038016048,0.032144116,0.043459466
85,119,0.091023035,0.076963673,0.104056396
25,119.5,0.000813707,0.000697665,0.000918215
30,119.5,0.00107074,0.000917792,0.001208553
35,119.5,0.001429908,0.001225491,0.00161419
40,119.5,0.001910517,0.001637215,0.002157126
45,119.5,0.002668346,0.00228523,0.003014656
50,119.5,0.003905811,0.003342114,0.004416474
55,119.5,0.005504136,0.004704081,0.006230618
60,119.5,0.008244094,0.007035667,0.0093442
65,119.5,0.012162945,0.010362281,0.013806972
70,119.5,0.018339735,0.015597113,0.020852666
75,119.5,0.025806983,0.021900339,0.0294017
80,119.5,0.038844227,0.03284631,0.044403683
85,119.5,0.09189042,0.077701673,0.105041937
25,120,0.000757991,0.000649948,0.000855276
30,120,0.00100504,0.000861547,0.001134309
35,120,0.001343413,0.001151454,0.001516431
40,120,0.001827806,0.00156646,0.00206358
45,120,0.002554815,0.002188173,0.002886173
50,120,0.003844603,0.003289994,0.004346942
55,120,0.005520294,0.004718247,0.006248455
60,120,0.008111458,0.006922988,0.009193205
65,120,0.011951147,0.010182576,0.013565596
70,120,0.018157464,0.015443183,0.020644021
75,120,0.025364485,0.021526282,0.028895683
80,120,0.039220632,0.033166661,0.044831271
85,120,0.094541083,0.079948017,0.108065504
25,120.5,0.000809722,0.000694363,0.000913574
30,120.5,0.001068401,0.000915937,0.001205724
35,120.5,0.001427893,0.001223963,0.001611662
40,120.5,0.001914614,0.001640991,0.002161416
45,120.5,0.00266844,0.002285676,0.0030143
50,120.5,0.003931072,0.003364256,0.004444369
55,120.5,0.005575174,0.004765525,0.006310101
60,120.5,0.008285469,0.007072041,0.009389733
65,120.5,0.012195512,0.010391555,0.013841975
70,120.5,0.018453014,0.015695682,0.020978585
75,120.5,0.025878975,0.021964434,0.029479824
80,120.5,0.039186259,0.03313972,0.044789185
85,120.5,0.093095731,0.078730824,0.106406738
25,121,0.00079273,0.000679845,0.000894334
30,121,0.001039739,0.000891436,0.00117329
35,121,0.001387785,0.001189677,0.001566275
40,121,0.001859853,0.00159418,0.002099439
45,121,0.002615544,0.002240538,0.002954331
50,121,0.003833564,0.003281054,0.004333817
55,121,0.005381205,0.004600063,0.00609013
60,121,0.008127453,0.006937665,0.009210019
65,121,0.012063272,0.010279587,0.013690961
70,121,0.018095159,0.015392343,0.02057041
75,121,0.025576245,0.021708902,0.029133154
80,121,0.038586909,0.032634786,0.044101591
85,121,0.091394078,0.077296308,0.104455762
25,121.5,0.000736274,0.000631477,0.000830583
30,121.5,0.000960786,0.000823807,0.001084117
35,121.5,0.001281631,0.001098759,0.001446363
40,121.5,0.001735891,0.001488037,0.001959368
45,121.5,0.002475689,0.002120893,0.002796162
50,121.5,0.003661531,0.003134042,0.004139048
55,121.5,0.005124028,0.004380527,0.005798677
60,121.5,0.007828932,0.006683311,0.008871143
65,121.5,0.011751311,0.010014439,0.013336036
70,121.5,0.017478722,0.014868956,0.019868394
75,121.5,0.024871137,0.021111729,0.028328259
80,121.5,0.037916097,0.03206931,0.043332462
85,121.5,0.090400416,0.07646035,0.10331427
25,122,0.000908381,0.000779143,0.001024662
30,122,0.001193151,0.001023118,0.001346215
35,122,0.001607584,0.001378303,0.001814086
40,122,0.002122095,0.00181923,0.002395126
45,122,0.002920602,0.002502222,0.003298442
50,122,0.004196682,0.003592352,0.004743665
55,122,0.005946081,0.005083655,0.006728514
60,122,0.008797745,0.007510866,0.00996827
65,122,0.012825258,0.010930381,0.014553872
70,122,0.019375114,0.016483259,0.02202268
75,122,0.027065777,0.022976088,0.030826103
80,122,0.0397629,0.033633286,0.045440526
85,122,0.092331684,0.078098385,0.105515435
25,122.5,0.00080361,0.000689332,0.000906414
30,122.5,0.001052985,0.000902995,0.001187981
35,122.5,0.001407906,0.001207196,0.001588642
40,122.5,0.001884647,0.001615791,0.002126973
45,122.5,0.002647287,0.002268228,0.002989556
50,122.5,0.003870591,0.003313458,0.00437477
55,122.5,0.005436842,0.004648605,0.006151848
60,122.5,0.008204494,0.007004875,0.00929547
65,122.5,0.012168232,0.010371122,0.013807397
70,122.5,0.018239093,0.015517807,0.02073012
75,122.5,0.025768157,0.021875887,0.029346425
80,122.5,0.038757936,0.032785101,0.044289604
85,122.5,0.09157138,0.077459651,0.104640792
25,123,0.000911599,0.000782023,0.001028141
