year,age,cause,lossvsl_percapita_mean,lossvsl_percapita_lower,lossvsl_percapita_upper,lossvsly_percapita_mean,lossvsly_percapita_lower,lossvsly_percapita_upper,lossvslage_percapita_mean,lossvslage_percapita_lower,lossvslage_percapita_upper,lossvslyage_percapita_mean,lossvslyage_percapita_lower,lossvslyage_percapita_upper
2006,75,LRI,724.5734884,278.774617,1271.919138,294.8569292,114.9316725,515.082984,205.7268323,80.27849059,358.4477702,218.4465442,82.48195252,396.4027756
2007,75,LRI,657.1325345,249.2715029,1162.763967,267.3071136,102.6121859,470.9181663,184.5778143,70.84902729,324.5541069,195.6415431,72.49466712,359.0036527
2008,75,LRI,676.366923,259.5134712,1188.45713,276.0954874,107.163689,482.6387497,191.0592082,74.18722466,333.4531375,201.1523284,76.20414276,365.6877315
2009,75,LRI,676.8256208,261.0125452,1191.406138,280.0239786,109.2477037,489.9460471,192.8227713,75.41529147,336.3856082,203.3312968,76.89105562,367.8615486
2010,75,LRI,644.1015696,246.8149554,1144.390209,267.6759206,103.6607888,472.7834892,186.8798961,72.54333719,329.1405636,197.4378254,74.25244055,364.0214386
2011,75,LRI,606.5373589,230.9377996,1084.400006,252.6505669,97.18924241,449.0140965,176.2037555,67.94527377,312.3366047,185.6004824,69.2601129,345.8849647
2012,75,LRI,665.3768886,255.1071943,1185.263759,279.7505752,108.3529747,494.9553484,193.7170897,75.2056258,342.0178266,205.8265679,76.9632711,375.8537384
2013,75,LRI,642.3233872,245.9771018,1144.38174,273.104398,105.5681236,483.7203888,189.2439279,73.39288172,334.1155446,200.0796477,75.17960172,369.3851125
2014,75,LRI,627.3493163,238.1536199,1128.649356,268.2843766,102.7944951,479.7377217,185.9751913,71.5504873,331.515056,196.3933422,73.30271021,369.2903592
2015,75,LRI,701.159977,271.1773732,1245.780588,305.9019874,119.399243,540.7596016,212.7572918,83.45010344,374.345933,223.6448771,84.79952972,414.3913984
2016,75,LRI,639.4143457,243.3081736,1152.842856,280.1398267,107.5075668,502.8084372,193.8087871,74.6780178,346.3931655,205.3608314,75.99169848,387.3261666
2000,80,LRI,1305.738806,488.0928537,2316.957853,413.0256717,156.6862376,731.031499,252.7814787,95.98694307,446.1209548,319.2273925,113.2261022,577.1700203
2001,80,LRI,1310.038076,489.507294,2324.03647,417.3963333,158.5046324,737.9747597,255.6513073,96.89458513,450.8213073,321.469043,114.213498,583.3306024
2002,80,LRI,1318.085773,499.3489233,2327.583594,423.474202,162.5850234,745.4520196,262.2693542,100.6285951,460.4330211,323.8441342,119.0052879,592.6301058
2003,80,LRI,1379.675304,528.7217378,2393.869459,443.8692489,172.3889065,768.6341654,274.9188578,107.046143,474.271413,339.3887139,127.1039537,615.2013712
2004,80,LRI,1344.918509,510.1491999,2353.000603,435.8762688,167.7506761,760.6870455,266.3039036,102.5115521,463.3751127,331.0269199,121.2305431,596.3652063
2005,80,LRI,1354.412792,522.8550119,2352.85396,435.4139259,170.3678213,754.4144873,277.5678161,108.6543199,479.2121343,342.9509415,129.8701831,629.9222276
2006,80,LRI,1382.215587,542.6091625,2388.200756,445.8537949,177.5466977,766.9966311,289.3537121,115.2584544,496.4834372,359.4242268,138.6882172,640.0802392
2007,80,LRI,1239.042674,479.0452809,2151.287525,399.9613362,156.6897653,691.978098,255.876784,100.223012,441.666259,316.2825781,118.975976,569.8576661
2008,80,LRI,1271.392842,498.0566831,2193.869443,412.2941314,163.5752097,708.357162,262.8487522,104.0811036,450.7215974,327.4649845,124.9300307,590.5766751
2009,80,LRI,1269.606808,501.8869928,2204.198131,418.0009114,167.4143987,721.4288547,266.614264,106.8833063,458.7556912,329.1038981,126.2000159,592.6984024
2010,80,LRI,1213.444308,474.9884968,2125.889635,400.5530202,158.6798418,697.803494,258.7075984,102.473538,449.6021808,320.81529,122.2695686,583.872433
2011,80,LRI,1146.879317,444.4085359,2014.254515,379.5654992,148.8916092,662.9151992,245.2755838,96.26408218,427.2604423,300.3996607,114.232958,554.7451331
2012,80,LRI,1248.811264,486.9389242,2191.222767,418.198782,165.1737844,728.3931565,268.3583729,106.0429924,466.4147613,329.6024001,125.8509627,602.912208
2013,80,LRI,1214.066234,473.7542861,2132.446051,411.1479916,162.3172583,717.5853315,263.4077552,104.2016424,458.0607115,323.5060239,122.5862874,594.119154
2014,80,LRI,1194.143649,462.5156232,2114.639857,406.6033677,159.2848309,715.4786178,261.2128836,102.6198772,457.9388124,323.5081085,120.4264724,599.0370123
2015,80,LRI,1317.248589,518.9206808,2306.35137,458.4509788,182.7095611,797.7776166,294.4634363,117.7503784,510.1334597,366.7266883,139.3243256,671.1905333
2016,80,LRI,1207.171434,468.4165549,2139.53095,421.9546991,165.5494539,743.8244348,268.7856397,105.6572012,472.0270174,337.174745,125.6289385,625.2857725
2000,85,LRI,4915.656544,1867.846945,8499.018878,1006.570337,390.226139,1737.698209,599.6599493,231.2911619,1033.971064,924.0823543,348.106028,1702.924162
2001,85,LRI,4787.997233,1817.481376,8294.598181,995.9254855,386.7988875,1722.480024,588.2923778,227.084122,1015.711558,904.5016875,341.8723852,1686.600497
2002,85,LRI,4848.170954,1861.729942,8383.909187,1015.290605,397.5573834,1753.05529,601.0068381,234.7644253,1035.457409,920.6196652,350.3912553,1629.801441
2003,85,LRI,5093.026591,1975.494401,8674.617863,1065.039083,421.352529,1812.945576,633.2333551,250.0179371,1074.813837,968.9246815,370.454718,1711.620986
2004,85,LRI,4908.084796,1868.280926,8441.058197,1033.235616,403.0606422,1774.792097,608.6917461,236.0364074,1044.015464,930.4495855,352.4536087,1711.214207
2005,85,LRI,4991.643896,1928.474289,8534.870455,1048.130113,413.9311439,1787.718184,640.3071628,251.3075305,1090.364097,977.7023357,375.5766847,1775.196772
2006,85,LRI,5175.049419,2026.621087,8801.91391,1088.739436,435.8628662,1844.802244,675.8658057,269.2896584,1143.962892,1026.927632,402.2282404,1786.411232
2007,85,LRI,4563.334205,1763.014979,7782.820032,962.5460226,380.1157284,1636.9654,587.5998808,230.6242302,998.5578366,892.6015022,339.2677121,1546.206425
2008,85,LRI,4648.132424,1823.594418,7874.259423,986.7350619,394.6890366,1665.145363,603.1753672,240.4895675,1017.044661,913.2501492,349.1818853,1636.655714
2009,85,LRI,4642.081577,1843.420012,7870.130978,1002.771608,405.8644055,1692.025338,607.0714708,245.0007544,1022.95752,915.782449,350.9002905,1613.120418
2010,85,LRI,4450.747316,1763.270835,7587.058139,964.0231378,388.2440092,1636.400809,590.8501851,237.296993,1001.220137,892.1007851,341.6007134,1600.055859
2011,85,LRI,4217.800379,1661.447906,7217.39964,919.0130567,367.7333494,1566.193468,560.6399512,223.7997737,954.2070953,844.5977267,324.0036645,1523.377399
2012,85,LRI,4535.910245,1801.010899,7750.625813,999.1241046,403.4531322,1697.945078,609.6983333,245.6435063,1034.687958,915.2438356,354.8336673,1639.375072
2013,85,LRI,4462.930682,1772.608549,7592.574461,994.6544729,401.8298088,1684.332868,605.5787803,243.1023385,1024.144469,907.6131662,354.4945566,1638.350994
2014,85,LRI,4520.662391,1792.251725,7738.443755,1010.936586,407.1407254,1722.182313,619.8520356,248.5498164,1054.522634,927.8887344,365.0884043,1691.933891
2015,85,LRI,4872.821951,1953.970552,8224.094055,1114.937508,455.0767924,1871.514975,682.5438191,278.1287666,1142.495444,1019.539372,403.7456601,1825.287512
2016,85,LRI,4475.406758,1771.715175,7626.927252,1027.441131,414.1122376,1741.81222,627.2294091,252.1812026,1060.82909,935.9968221,366.8863576,1711.055999
2000,0,NCD_LRI,111.5515431,48.20176903,188.500634,117.0642212,50.59292728,197.8091812,46.59901348,20.07919826,79.06344662,89.51730963,38.55931991,151.8546954
2001,0,NCD_LRI,114.1244478,48.92678962,194.0969315,119.7422229,51.34495246,203.6483134,47.63872341,20.37160075,81.3297871,91.39609276,39.05477017,156.0488953
2002,0,NCD_LRI,112.7109171,48.49233725,191.267826,118.3947924,50.94965538,200.9021277,47.29446557,20.30477732,80.53396092,90.54143476,38.84868904,154.1915538
2003,0,NCD_LRI,111.1257132,47.73975953,188.6110772,116.7856373,50.18506088,198.2009799,46.73561182,20.03127982,79.61380712,89.2727229,38.25435877,152.0580667
2004,0,NCD_LRI,110.1833291,47.05552513,188.0509277,115.709009,49.42465914,197.4741523,46.15101051,19.65628738,79.08580823,88.15358127,37.53417073,151.0370363
2005,0,NCD_LRI,113.7529806,48.79134021,193.3847347,119.9980629,51.48932718,203.9653196,48.62286111,20.81641164,82.94605632,92.71483639,39.68805138,158.0952074
2006,0,NCD_LRI,108.2863899,46.54276854,183.9837343,114.745229,49.31226014,195.0124859,46.71640347,20.04716108,79.58993498,89.15577659,38.20306196,152.1116151
2007,0,NCD_LRI,108.3026334,46.36085704,184.5870269,114.5355181,49.00804425,195.3156089,46.248526,19.75138978,79.10311399,88.40171565,37.69341011,151.4788679
2008,0,NCD_LRI,107.9428266,46.6596796,182.8809807,114.1100007,49.30438784,193.4340222,46.17440249,19.91531653,78.47692074,88.06705955,37.92314829,149.9296513
2009,0,NCD_LRI,103.4889297,44.53080001,175.8341469,109.2656914,47.00256297,185.7103521,44.45345572,19.08430308,75.76760464,84.45707598,36.2291559,144.0243035
2010,0,NCD_LRI,102.0415027,43.59262736,174.2046921,108.0863184,46.1651105,184.5750277,44.55875668,19.00408607,76.27583366,84.56566169,36.03188329,144.8701083
2011,0,NCD_LRI,90.29733826,38.21211146,155.4616793,95.57284651,40.43665528,164.5837467,39.2466782,16.57805083,67.77426807,74.49728745,31.44818274,128.7112563
2012,0,NCD_LRI,92.05638998,38.77569391,159.2640985,97.43431134,41.03288849,168.6183709,39.90163226,16.76347566,69.27960279,75.86429008,31.87092585,131.7140015
2013,0,NCD_LRI,88.69123474,37.13852399,154.3068743,93.80271583,39.27962732,163.2161014,38.6406599,16.14803183,67.42739491,73.11778757,30.5641048,127.545544
2014,0,NCD_LRI,82.78612709,34.2245011,145.5917185,87.57630104,36.20188964,154.029763,36.16290571,14.9229119,63.74422933,68.44908804,28.24804899,120.6489743
2015,0,NCD_LRI,87.217709,36.20358106,152.738265,92.06563926,38.22521177,161.196791,38.46437959,15.9241338,67.60035564,72.30922526,29.97505293,126.8546322
2016,0,NCD_LRI,77.61125437,31.70832165,138.1969583,81.85449737,33.44890867,145.7291589,34.17407841,13.92558626,61.06327981,64.22856101,26.2018341,114.5620041
2000,5,NCD_LRI,5.85375589,2.155952519,11.28129944,6.18965157,2.282462099,11.92527822,3.925863343,1.448084045,7.568949997,5.411717998,1.994556496,10.44659029
2001,5,NCD_LRI,5.896210621,2.160055532,11.40207035,6.230116315,2.285097652,12.04325614,3.950062897,1.449492996,7.640946263,5.440067477,1.994800268,10.53390414
2002,5,NCD_LRI,5.81786105,2.144582768,11.23696258,6.154064858,2.271155822,11.88096059,3.908448131,1.443685053,7.5475528,5.38734842,1.98786488,10.41479174
2003,5,NCD_LRI,5.735518329,2.134867319,11.0277153,6.065320511,2.260271494,11.65624973,3.850933953,1.435245573,7.405585917,5.300316303,1.97367841,10.20154354
2004,5,NCD_LRI,5.701787173,2.096858213,11.02864846,6.021900451,2.216850277,11.64257288,3.806825062,1.401858017,7.366223107,5.243273767,1.928920034,10.15847447
2005,5,NCD_LRI,5.996863687,2.231036602,11.46139946,6.378513996,2.376136696,12.1867859,4.092601417,1.526476074,7.81944647,5.648684658,2.104963538,10.80648681
2006,5,NCD_LRI,5.871637917,2.19194288,11.1969202,6.27006964,2.342885151,11.95642098,4.028792938,1.508148505,7.678332567,5.572707431,2.082765025,10.64290011
2007,5,NCD_LRI,5.707896068,2.136286156,10.90600749,6.076079361,2.275567491,11.61258667,3.876360939,1.453560536,7.408138426,5.359038676,2.006283037,10.26758367
2008,5,NCD_LRI,5.91448611,2.241915182,11.16096725,6.293476531,2.386814551,11.88030176,4.007051409,1.521387248,7.563670495,5.547653971,2.102235598,10.49638556
2009,5,NCD_LRI,5.951341678,2.244687429,11.23309541,6.324043046,2.386593704,11.93873259,4.038998144,1.525815085,7.627030402,5.5861582,2.108405937,10.56515475
2010,5,NCD_LRI,5.848078774,2.205391139,11.05296911,6.243254261,2.356032668,11.80296092,4.05243184,1.532282014,7.657964981,5.595482402,2.113154334,10.59383746
2011,5,NCD_LRI,5.287850761,1.987787489,10.03707628,5.641449043,2.122264445,10.71079736,3.644353627,1.372506099,6.92059332,5.039526743,1.89600739,9.586175012
2012,5,NCD_LRI,5.600569011,2.08818659,10.67581487,5.973839203,2.228554797,11.39032357,3.846684997,1.436726585,7.337784488,5.327959326,1.98795181,10.17627988
2013,5,NCD_LRI,5.435321401,2.046758897,10.34231839,5.78841218,2.181590944,11.01560473,3.742797574,1.412453882,7.125290889,5.169193252,1.949493089,9.851073318
2014,5,NCD_LRI,5.090497366,1.889658306,9.810987584,5.424237108,2.015124679,10.45619549,3.520654277,1.310250072,6.786515887,4.861073658,1.807343092,9.38449267
2015,5,NCD_LRI,5.452085379,2.034341474,10.42838451,5.806015184,2.168172056,11.10781162,3.808903533,1.424363548,7.294444773,5.250160511,1.962765153,10.06117268
2016,5,NCD_LRI,4.982571806,1.84425303,9.596169405,5.301937131,1.964127198,10.21379033,3.483288493,1.292236585,6.716199763,4.797189909,1.778860934,9.255650773
2000,10,NCD_LRI,4.118591413,1.543307164,7.906696626,4.332988458,1.62524698,8.312148734,4.624864335,1.737071643,8.866730684,3.981489391,1.491061217,7.656917213
2001,10,NCD_LRI,4.118735767,1.539685459,7.916513894,4.329896344,1.620325941,8.315208719,4.617565056,1.730715059,8.861320074,3.97605665,1.486035426,7.654893264
2002,10,NCD_LRI,4.097535377,1.537009995,7.869599799,4.312997062,1.619625589,8.275693088,4.609114937,1.734554127,8.834449183,3.97122889,1.489773357,7.633285032
2003,10,NCD_LRI,4.107899471,1.558141575,7.834700063,4.324175783,1.641914223,8.239638725,4.621522925,1.757307862,8.799730924,3.980850907,1.508924357,7.599609894
2004,10,NCD_LRI,4.030198162,1.507611718,7.753863027,4.234346451,1.585377593,8.140431128,4.509980412,1.691000961,8.665928702,3.881980978,1.451567627,7.48329731
2005,10,NCD_LRI,4.111825935,1.54995265,7.828583141,4.351853285,1.642281274,8.2808191,4.70898506,1.781201506,8.948560891,4.058979896,1.530370446,7.738308895
2006,10,NCD_LRI,4.112102109,1.557547757,7.787445553,4.365640894,1.655014324,8.263950918,4.733305253,1.798942036,8.945536991,4.086238375,1.547607223,7.750851023
2007,10,NCD_LRI,3.927211703,1.488822932,7.433812952,4.158668834,1.577526644,7.870603966,4.473817708,1.699971344,8.459047858,3.862166908,1.462288123,7.332490492
2008,10,NCD_LRI,4.052769208,1.555082254,7.604887682,4.28931373,1.64670144,8.047972221,4.605762479,1.770681363,8.634295641,3.979993494,1.523824343,7.489421884
2009,10,NCD_LRI,4.166237711,1.580986567,7.79791393,4.405391282,1.672614384,8.243836011,4.750520566,1.807016744,8.880529577,4.099829654,1.55469456,7.69026556
2010,10,NCD_LRI,4.073676869,1.553618771,7.647538867,4.330375437,1.652839247,8.128148931,4.739265163,1.813427041,8.883140235,4.091812852,1.560457815,7.697084113
2011,10,NCD_LRI,3.698361953,1.406261008,6.990290818,3.928208483,1.494840489,7.423374898,4.280905801,1.632369484,8.081425087,3.696421002,1.405223724,7.002205885
2012,10,NCD_LRI,4.008485432,1.510958492,7.600642222,4.254946211,1.60479618,8.066729795,4.623071789,1.746968916,8.75720884,3.99442574,1.504935623,7.590965504
2013,10,NCD_LRI,3.87041255,1.474234494,7.312472937,4.10297983,1.56413,7.749990643,4.468698529,1.706346893,8.434887561,3.858446367,1.469185572,7.303906167
2014,10,NCD_LRI,3.676173085,1.381688342,7.02374152,3.902593215,1.46798399,7.454287894,4.270413767,1.609774224,8.147194035,3.687333118,1.386092727,7.056668552
2015,10,NCD_LRI,4.036505321,1.523717907,7.645439113,4.289425368,1.620338867,8.122324347,4.755171222,1.799153756,9.000139975,4.097775514,1.546600383,7.774165366
2016,10,NCD_LRI,3.647057682,1.363395353,6.970823056,3.872252462,1.448662201,7.399697783,4.292515102,1.608624173,8.197686981,3.700782137,1.383312067,7.084627812
2000,15,NCD_LRI,4.449366239,1.641773648,8.787576636,4.624209363,1.708022434,9.128743677,4.671537422,1.730403692,9.207422741,4.066042694,1.499554831,8.051222916
2001,15,NCD_LRI,4.549499542,1.66676908,9.038989578,4.725550628,1.733016991,9.384672984,4.765478053,1.752920244,9.447983952,4.148056477,1.518895099,8.265486097
2002,15,NCD_LRI,4.612873892,1.700079564,9.132323302,4.798368525,1.770404668,9.494353209,4.849887487,1.795229894,9.576899773,4.22639842,1.55787941,8.386820577
2003,15,NCD_LRI,4.750523295,1.775569912,9.35808203,4.943305555,1.849481193,9.732375276,4.990129647,1.871793515,9.807266364,4.351298516,1.624359057,8.59207913
2004,15,NCD_LRI,4.888997783,1.799620859,9.680769215,5.078321683,1.870891612,10.05204077,5.099403363,1.88334243,10.08205585,4.446207522,1.633699478,8.833294864
2005,15,NCD_LRI,5.105647343,1.894944543,10.04708221,5.343478146,1.985392292,10.51156419,5.454249689,2.032969253,10.71268217,4.766637247,1.766994869,9.414612722
2006,15,NCD_LRI,5.004378656,1.867664563,9.764601294,5.251027984,1.961779382,10.24204927,5.374796154,2.014894651,10.46318723,4.706772304,1.755958696,9.21738442
2007,15,NCD_LRI,4.666606704,1.731970927,9.073756457,4.883423386,1.813905424,9.493815562,4.954709062,1.845220061,9.621181615,4.339079184,1.606474513,8.475724161
2008,15,NCD_LRI,4.773168586,1.784591584,9.194561554,4.991368851,1.86761142,9.613289277,5.056663038,1.896823884,9.728847928,4.43242707,1.653475997,8.576294877
2009,15,NCD_LRI,4.774427022,1.777192783,9.229707761,4.988228179,1.858447936,9.63988623,5.073058686,1.896214942,9.787217861,4.438185147,1.651091624,8.608024579
2010,15,NCD_LRI,4.6254222,1.714731545,9.042642055,4.860412125,1.804021016,9.500195121,5.018418315,1.870143722,9.791638924,4.38918401,1.627277022,8.610308204
2011,15,NCD_LRI,4.187640241,1.541791093,8.356771655,4.400049848,1.622022403,8.780033985,4.526601439,1.67445894,9.021471903,3.962992114,1.45928192,7.941476612
2012,15,NCD_LRI,4.505349673,1.644325458,9.024204967,4.729917869,1.728021702,9.474904574,4.854638928,1.77910397,9.715582356,4.253423364,1.55217373,8.556195082
2013,15,NCD_LRI,4.354464838,1.603563883,8.747677385,4.568525596,1.684295891,9.177964337,4.699782637,1.737975319,9.431661418,4.112211305,1.514966806,8.292756838
2014,15,NCD_LRI,4.151946454,1.510515529,8.389163027,4.364254678,1.589662159,8.817049011,4.517178288,1.650766068,9.112063487,3.95068814,1.438231402,8.006164621
2015,15,NCD_LRI,4.544062107,1.66266216,9.027582489,4.782397075,1.751447814,9.501699789,5.004460376,1.837994809,9.933193577,4.365985317,1.598058084,8.698954362
2016,15,NCD_LRI,4.154465251,1.506828006,8.211731903,4.370780602,1.586609496,8.640268702,4.581971347,1.667860973,9.050701534,3.993567476,1.448759067,7.918080548
2000,20,NCD_LRI,5.410360761,1.980051038,10.68518439,5.521139647,2.024043147,10.88892441,7.977259365,2.938594685,15.67777854,4.468212153,1.633748925,8.843625906
2001,20,NCD_LRI,5.493782203,2.004546855,10.85619275,5.600339528,2.047072299,11.05127024,8.074042843,2.966089326,15.87504413,4.515188335,1.646952821,8.944782261
2002,20,NCD_LRI,5.525793593,2.028584864,10.87440011,5.639990945,2.074603949,11.08220115,8.157359832,3.016811623,15.96503588,4.567456648,1.676992988,9.00560855
2003,20,NCD_LRI,5.649657003,2.089200217,11.07744062,5.768448091,2.137282341,11.29314276,8.334233459,3.103487929,16.25530712,4.670546666,1.727759737,9.180961144
